"ReporterISO3","ReporterName","Year","Exports (% of GDP)","Exports G&S (Current USD)","Imports (% of GDP)","Imports G&S (Current USD)","Trade Balance (% of GDP)","Trade Balance G&S (Current USD)"
"LVA","Latvia",2009,42.214,11149110272,44.1984,11673203712,-1.9844,-524093440
"LVA","Latvia",2010,53.2584,12758664192,55.3464,13258873856,-2.088,-500209664
"LVA","Latvia",2011,59.7799,16424155136,65.7106,18053568512,-5.9307,-1629413376
"LVA","Latvia",2012,61.4438,17308645376,66.7847,18813181952,-5.3409,-1504536576
"LVA","Latvia",2013,60.3952,18242232320,64.7627,19561426944,-4.3675,-1319194624
"LVA","Latvia",2014,61.1547,19194570752,64.0762,20111521792,-2.9214,-916951040
"LVA","Latvia",2015,60.2754,16432931840,61.9772,16896887808,-1.7018,-463955968
"LVA","Latvia",2016,59.6071,16739813376,59.2577,16641702912,0.3493,98110464
"LVA","Latvia",2017,61.5894,18774804480,62.2195,18966859776,-0.63,-192055296
"LVA","Latvia",2018,61.4589,21159712768,62.1234,21388486656,-0.6645,-228773888
"LVA","Latvia",2019,59.8141,20542523392,60.4739,20769118208,-0.6598,-226594816
"LVA","Latvia",2020,59.8993,20726214656,58.9317,20391401472,0.9676,334813184
"LVA","Latvia",2021,63.6752,25295206400,67.1113,26660218880,-3.4361,-1365012480
"LVA","Latvia",2022,70.3412,28948160512,76.1564,31341359104,-5.8152,-2393198592
"MKD","North Macedonia",1990,24.5679,1154602496,34.1192,1603480576,-9.5513,-448878080
"MKD","North Macedonia",1991,21.7757,1075454080,24.6006,1214969344,-2.8249,-139515264
"MKD","North Macedonia",1992,51.6639,1258971520,50.7201,1235972096,0.9438,22999424
"MKD","North Macedonia",1993,44.445,1192218752,51.9974,1394808320,-7.5524,-202589568
"MKD","North Macedonia",1994,36.3117,1292553984,46.0234,1638252032,-9.7117,-345698048
"MKD","North Macedonia",1995,31.3839,1477254528,40.6599,1913876352,-9.2759,-436621824
"MKD","North Macedonia",1996,21.3048,988975360,36.6183,1699829248,-15.3135,-710853888
"MKD","North Macedonia",1997,23.4909,919196992,48.3433,1891667584,-24.8524,-972470592
"MKD","North Macedonia",1998,23.2667,876165696,53.3208,2007923584,-30.054,-1131757824
"MKD","North Macedonia",1999,23.0419,890249728,49.5831,1915702912,-26.5413,-1025453184
"MKD","North Macedonia",2000,32.9468,1243037824,47.2133,1781291520,-14.2665,-538253696
"MKD","North Macedonia",2001,29.1989,1083173248,42.2793,1568408192,-13.0804,-485234944
"MKD","North Macedonia",2002,26.3008,1056864320,45.2326,1817612672,-18.9318,-760748352
"MKD","North Macedonia",2003,27.6564,1367965952,43.413,2147333376,-15.7566,-779367424
"MKD","North Macedonia",2004,30.7042,1744851584,50.1663,2850843648,-19.4622,-1105992064
"MKD","North Macedonia",2005,34.8076,2178469376,51.0334,3193978112,-16.2258,-1015508736
"MKD","North Macedonia",2006,37.7915,2592959488,54.7602,3757220608,-16.9687,-1164261120
"MKD","North Macedonia",2007,44.1166,3677770496,61.9764,5166643200,-17.8597,-1488872704
"MKD","North Macedonia",2008,43.2245,4283351296,68.3456,6772741632,-25.1211,-2489390336
"MKD","North Macedonia",2009,32.8055,3084290816,54.3712,5111838208,-21.5657,-2027547392
"MKD","North Macedonia",2010,39.7898,3743089920,58.0913,5464749056,-18.3016,-1721659136
"MKD","North Macedonia",2011,47.1242,4945510400,66.0677,6933558272,-18.9435,-1988047872
"MKD","North Macedonia",2012,45.3743,4421839360,66.8406,6513789440,-21.4663,-2091950080
"MKD","North Macedonia",2013,43.3965,4694501376,61.4608,6648641536,-18.0643,-1954140160
"MKD","North Macedonia",2014,47.6629,5415580160,64.8751,7371277824,-17.2122,-1955697664
"MKD","North Macedonia",2015,48.738,4905245696,64.9604,6537956864,-16.2224,-1632711168
"MKD","North Macedonia",2016,50.6638,5407081984,65.5216,6992767488,-14.8577,-1585685504
"MKD","North Macedonia",2017,55.1457,6235363328,68.9916,7800922624,-13.8458,-1565559296
"MKD","North Macedonia",2018,60.3751,7657419776,72.8401,9238355968,-12.4649,-1580936192
"MKD","North Macedonia",2019,62.4081,7867371008,76.1682,9602018304,-13.7601,-1734647296
"MKD","North Macedonia",2020,57.7715,7142622720,70.4698,8712588288,-12.6983,-1569965568
"MKD","North Macedonia",2021,66.2148,9154224128,82.2542,11371684864,-16.0394,-2217460736
"MKD","North Macedonia",2022,74.8946,10158049280,95.9237,13010254848,-21.0291,-2852205568
"MLT","Malta",1988,70.405,1421810944,79.9132,1613825920,-9.5082,-192014976
"MLT","Malta",1989,72.1342,1528217600,82.4683,1747152512,-10.3341,-218934912
"MLT","Malta",1990,75.8336,1931606528,88.6501,2258063360,-12.8165,-326456832
"MLT","Malta",1991,77.372,2127761152,87.8658,2416347136,-10.4939,-288585984
"MLT","Malta",1992,81.7596,2470701056,88.7058,2680610304,-6.9462,-209909248
"MLT","Malta",1993,84.8122,2297713408,94.0933,2549154048,-9.2811,-251440640
"MLT","Malta",1994,85.9618,2577626112,95.7401,2870834176,-9.7783,-293208064
"MLT","Malta",1995,126.6704,4384484352,131.9153,4566026240,-5.2449,-181541888
"MLT","Malta",1996,114.1002,4091353088,123.8823,4442115072,-9.7821,-350761984
"MLT","Malta",1997,110.1649,4100767488,116.1199,4322433536,-5.9549,-221666048
"MLT","Malta",1998,109.4226,4331196928,115.9361,4589015552,-6.5135,-257818624
"MLT","Malta",1999,111.6861,4640766464,116.488,4840292864,-4.8019,-199526400
"MLT","Malta",2000,120.2475,5198706688,128.3746,5550068736,-8.1271,-351362048
"MLT","Malta",2001,108.6453,4731660800,112.8354,4914146816,-4.1901,-182486016
"MLT","Malta",2002,113.4025,5322542080,110.5043,5186515968,2.8982,136026112
"MLT","Malta",2003,107.5215,5902241792,110.3701,6058609152,-2.8486,-156367360
"MLT","Malta",2004,103.1281,6307922432,109.5206,6698928640,-6.3926,-391006208
"MLT","Malta",2005,103.5791,6636612608,114.0215,7305683456,-10.4423,-669070848
"MLT","Malta",2006,123.4018,8364571648,130.4349,8841299968,-7.0331,-476728320
"MLT","Malta",2007,129.2437,10243088384,133.0726,10546537472,-3.8288,-303449088
"MLT","Malta",2008,148.495,13498755072,150.3239,13665006592,-1.8289,-166251520
"MLT","Malta",2009,147.0238,12785635328,147.9296,12864406528,-0.9058,-78771200
"MLT","Malta",2010,150.9463,13639238656,150.8906,13634200576,0.0558,5038080
"MLT","Malta",2011,160.5869,15478542336,159.1168,15336841216,1.4701,141701120
"MLT","Malta",2012,163.119,15434038272,159.556,15096908800,3.563,337129472
"MLT","Malta",2013,155.9735,16456710144,148.3567,15653066752,7.6168,803643392
"MLT","Malta",2014,149.812,17416910848,137.8284,16023711744,11.9836,1393199104
"MLT","Malta",2015,154.618,17149408256,144.8518,16066190336,9.7662,1083217920
"MLT","Malta",2016,157.8014,18412226560,145.2106,16943144960,12.5907,1469081600
"MLT","Malta",2017,154.6655,20863291392,136.0998,18358900736,18.5658,2504390656
"MLT","Malta",2018,162.7964,24904593408,144.6471,22128113664,18.1493,2776479744
"MLT","Malta",2019,166.7882,26488070144,149.1634,23689027584,17.6248,2799042560
"MLT","Malta",2020,178.3353,26832578560,165.0267,24830148608,13.3086,2002429952
"MLT","Malta",2021,169.697,30109972480,153.3421,27208065024,16.3549,2901907456
"MLT","Malta",2022,168.0097,29847384064,156.6224,27824400384,11.3873,2022983680
"MNT","Montenegro",2000,36.815,362367392,51.1102,503074208,-14.2952,-140706816
"MNT","Montenegro",2001,38.4235,445661824,61.9859,718955776,-23.5625,-273293952
"MNT","Montenegro",2002,35.3561,454214752,59.8733,769183104,-24.5172,-314968352
"MNT","Montenegro",2003,30.6112,522751328,46.9871,802404160,-16.3759,-279652832
"MNT","Montenegro",2004,42.022,871215552,58.0876,1204292224,-16.0656,-333076672
"MNT","Montenegro",2005,43.5491,982979712,61.076,1378592256,-17.5269,-395612544
"MNT","Montenegro",2006,40.5615,1104045952,77.4332,2107656448,-36.8716,-1003610496
"MNT","Montenegro",2007,43.003,1582816896,85.7431,3155958016,-42.7401,-1573141120
"MNT","Montenegro",2008,39.5197,1796439168,92.8205,4219318784,-53.3008,-2422879744
"MNT","Montenegro",2009,34.3309,1427934208,65.0942,2707481344,-30.7633,-1279547136
"MNT","Montenegro",2010,37.0444,1534743680,62.7359,2599139072,-25.6915,-1064395392
"MNT","Montenegro",2011,42.3488,1924513152,64.31,2922522880,-21.9612,-998009728
"MNT","Montenegro",2012,43.6725,1785123968,68.0936,2783341824,-24.4211,-998217856
"MNT","Montenegro",2013,41.3424,1846255360,61.4286,2743259648,-20.0862,-897004288
"MNT","Montenegro",2014,40.1437,1844142464,59.9839,2755572224,-19.8402,-911429760
"MNT","Montenegro",2015,42.1181,1707773312,60.5709,2455985664,-18.4528,-748212352
"MNT","Montenegro",2016,40.6007,1777062144,63.0723,2760628480,-22.4716,-983566336
"MNT","Montenegro",2017,41.0552,1993887232,64.4998,3132497408,-23.4446,-1138610176
"MNT","Montenegro",2018,42.875,2361102336,66.7343,3675020544,-23.8593,-1313918208
"MNT","Montenegro",2019,43.8466,2430004480,64.9979,3602221056,-21.1513,-1172216576
"MNT","Montenegro",2020,25.9967,1240040704,61.0093,2910142720,-35.0127,-1670102016
"MNT","Montenegro",2021,42.8344,2510705920,62.1956,3645554176,-19.3613,-1134848256
"MNT","Montenegro",2022,52.6812,3211435520,75.9699,4631110656,-23.2887,-1419675136
"NLD","Netherlands",1988,51.7373,135505379328,48.2504,126372896768,3.4869,9132482560
"NLD","Netherlands",1989,55.032,142167900160,51.0075,131771039744,4.0245,10396860416
"NLD","Netherlands",1990,54.4147,173218742272,49.6186,157951213568,4.7961,15267528704
"NLD","Netherlands",1991,55.109,180482195456,50.0004,163751444480,5.1086,16730750976
"NLD","Netherlands",1992,53.3761,193735311360,48.6236,176485646336,4.7525,17249665024
"NLD","Netherlands",1993,52.6121,186010107904,46.329,163796402176,6.283,22213705728
"NLD","Netherlands",1994,54.7356,207519416320,48.2151,182797975552,6.5206,24721440768
"NLD","Netherlands",1995,57.221,258811412480,50.5976,228853972992,6.6233,29957439488
"NLD","Netherlands",1996,57.3885,258529411072,51.3445,231301955584,6.044,27227455488
"NLD","Netherlands",1997,60.36,251587985408,53.9808,224998866944,6.3792,26589118464
"NLD","Netherlands",1998,59.3403,259915579392,53.2117,233071542272,6.1287,26844037120
"NLD","Netherlands",1999,59.905,267805114368,54.4969,243627966464,5.4082,24177147904
"NLD","Netherlands",2000,66.0333,275675250688,59.4887,248352948224,6.5446,27322302464
"NLD","Netherlands",2001,63.2984,273187602432,56.7404,244883914752,6.5581,28303687680
"NLD","Netherlands",2002,60.1484,285020520448,53.309,252610969600,6.8394,32409550848
"NLD","Netherlands",2003,59.2841,343889739776,52.6359,305325080576,6.6483,38564659200
"NLD","Netherlands",2004,62.6742,412634742784,54.9344,361677029376,7.7399,50957713408
"NLD","Netherlands",2005,65.6321,449808302080,57.1746,391844888576,8.4575,57963413504
"NLD","Netherlands",2006,68.1811,500418904064,59.591,437371535360,8.5901,63047368704
"NLD","Netherlands",2007,68.7755,583600242688,61.6824,523411587072,7.093,60188655616
"NLD","Netherlands",2008,69.7936,664344657920,61.2663,583175110656,8.5274,81169547264
"NLD","Netherlands",2009,62.237,542407163904,54.6525,476307030016,7.5845,66100133888
"NLD","Netherlands",2010,69.8037,591502966784,61.7184,522989928448,8.0853,68513038336
"NLD","Netherlands",2011,75.5031,683507122176,66.9687,606248042496,8.5344,77259079680
"NLD","Netherlands",2012,79.5034,666972323840,69.765,585275211776,9.7383,81697112064
"NLD","Netherlands",2013,79.8805,700689874944,69.6689,611116253184,10.2116,89573621760
"NLD","Netherlands",2014,80.5779,718890270720,69.4758,619841257472,11.1021,99049013248
"NLD","Netherlands",2015,82.6589,632813977600,75.1577,575386746880,7.5012,57427230720
"NLD","Netherlands",2016,79.5352,623603744768,69.3235,543538118656,10.2117,80065626112
"NLD","Netherlands",2017,83.3918,695378640896,72.6364,605693280256,10.7553,89685360640
"NLD","Netherlands",2018,84.6835,774043664384,74.1397,677669502976,10.5437,96374161408
"NLD","Netherlands",2019,82.5377,751253585920,72.733,662011314176,9.8047,89242271744
"NLD","Netherlands",2020,78.2655,712054210560,68.1963,620445499392,10.0692,91608711168
"NLD","Netherlands",2021,83.0659,840460009472,72.7954,736543244288,10.2705,103916765184
"NLD","Netherlands",2022,92.6377,918145728512,83.2129,824735039488,9.4248,93410689024
"NOR","Norway",1988,31.7112,32313876480,32.5572,33175932928,-0.846,-862056448
"NOR","Norway",1989,36.4328,37392424960,33.2093,34084003840,3.2235,3308421120
"NOR","Norway",1990,38.728,46392647680,32.6591,39122702336,6.0689,7269945344
"NOR","Norway",1991,38.5897,47029878784,31.0001,37780373504,7.5895,9249505280
"NOR","Norway",1992,36.5961,47881560064,30.115,39401877504,6.4811,8479682560
"NOR","Norway",1993,36.6936,44244611072,30.5571,36845395968,6.1364,7399215104
"NOR","Norway",1994,36.744,46713294848,30.8906,39271653376,5.8535,7441641472
"NOR","Norway",1995,36.6187,55671709696,30.6805,46643834880,5.9382,9027874816
"NOR","Norway",1996,39.4324,64479899648,30.7692,50313744384,8.6633,14166155264
"NOR","Norway",1997,40.036,64600752128,32.1177,51824009216,7.9183,12776742912
"NOR","Norway",1998,36.7546,56686743552,34.8681,53777170432,1.8865,2909573120
"NOR","Norway",1999,38.3866,62333800448,31.1201,50534211584,7.2665,11799588864
"NOR","Norway",2000,45.6128,78206017536,28.6997,49207541760,16.913,28998475776
"NOR","Norway",2001,44.9852,78382243840,28.1732,49088966656,16.812,29293277184
"NOR","Norway",2002,40.4689,79284764672,27.0481,52991447040,13.4208,26293317632
"NOR","Norway",2003,39.6723,91002298368,26.6484,61127507968,13.0239,29874790400
"NOR","Norway",2004,41.1101,109051797504,27.5618,73112477696,13.5483,35939319808
"NOR","Norway",2005,43.4421,134661079040,27.0274,83779125248,16.4147,50881953792
"NOR","Norway",2006,44.5373,154505920512,27.1226,94091943936,17.4147,60413976576
"NOR","Norway",2007,42.9576,172966674432,28.9845,116704690176,13.9731,56261984256
"NOR","Norway",2008,46.2181,214876061696,28.5672,132813832192,17.6509,82062229504
"NOR","Norway",2009,39.8102,154453164032,27.6542,107291066368,12.156,47162097664
"NOR","Norway",2010,40.1503,173068861440,28.0892,121079054336,12.0611,51989807104
"NOR","Norway",2011,41.6613,208873160704,27.9375,140067438592,13.7238,68805722112
"NOR","Norway",2012,41.2871,211710705664,27.2115,139534336000,14.0756,72176369664
"NOR","Norway",2013,39.8613,209676255232,28.1115,147870466048,11.7498,61805789184
"NOR","Norway",2014,39.7277,199328219136,29.4097,147559219200,10.318,51768999936
"NOR","Norway",2015,38.5752,149733261312,31.8567,123654684672,6.7185,26078576640
"NOR","Norway",2016,35.9382,133315002368,33.1787,123078451200,2.7595,10236551168
"NOR","Norway",2017,36.7323,147570130944,32.3765,130071126016,4.3557,17499004928
"NOR","Norway",2018,38.221,168091729920,31.7822,139774361600,6.4389,28317368320
"NOR","Norway",2019,36.6409,149767159808,34.2549,140014436352,2.386,9752723456
"NOR","Norway",2020,32.2103,118415966208,33.1436,121847103488,-0.9333,-3431137280
"NOR","Norway",2021,41.7374,204635619328,28.8083,141245399040,12.929,63390220288
"NOR","Norway",2022,55.6735,322498560000,27.3253,158286528512,28.3482,164212031488
"POL","Poland",1995,22.9412,32643936256,20.7807,29569687552,2.1605,3074248704
"POL","Poland",1996,22.0692,35353288704,23.4831,37618413568,-1.414,-2265124864
"POL","Poland",1997,23.3334,37183639552,27.2124,43365158912,-3.879,-6181519360
"POL","Poland",1998,25.9486,45328596992,30.7905,53786615808,-4.8418,-8458018816
"POL","Poland",1999,24.0919,40963592192,30.0197,51042721792,-5.9278,-10079129600
"POL","Poland",2000,27.1883,46823858176,33.6803,58004291584,-6.4919,-11180433408
"POL","Poland",2001,27.1873,51902099456,30.9694,59122352128,-3.7821,-7220252672
"POL","Poland",2002,28.7131,57159335936,32.2743,64248496128,-3.5611,-7089160192
"POL","Poland",2003,33.3504,72646836224,36.0958,78626922496,-2.7453,-5980086272
"POL","Poland",2004,34.2355,87337148416,37.2102,94925922304,-2.9747,-7588773888
"POL","Poland",2005,34.6116,105961914368,35.919,109964402688,-1.3074,-4002488320
"POL","Poland",2006,37.821,130341076992,40.1498,138366779392,-2.3288,-8025702400
"POL","Poland",2007,38.5163,165242863616,42.3152,181540847616,-3.7989,-16297984000
"POL","Poland",2008,37.8149,201780084736,43.0909,229932924928,-5.276,-28152840192
"POL","Poland",2009,37.1423,163326230528,38.1255,167650082816,-0.9833,-4323852288
"POL","Poland",2010,40.0914,190713364480,42.4618,201989521408,-2.3705,-11276156928
"POL","Poland",2011,42.5739,223246368768,44.71,234447749120,-2.1361,-11201380352
"POL","Poland",2012,44.2783,219279556608,44.9894,222801084416,-0.7111,-3521527808
"POL","Poland",2013,45.9809,237152141312,44.7984,231053328384,1.1825,6098812928
"POL","Poland",2014,46.4888,250612006912,46.0799,248407556096,0.4089,2204450816
"POL","Poland",2015,47.4503,226390769664,45.3685,216458149888,2.0818,9932619776
"POL","Poland",2016,50.2683,236273451008,47.2716,222188224512,2.9967,14085226496
"POL","Poland",2017,52.0557,273105567744,49.2255,258257453056,2.8302,14848114688
"POL","Poland",2018,52.748,310569762816,50.7025,298525917184,2.0456,12043845632
"POL","Poland",2019,53.1953,317075292160,49.4934,295009484800,3.702,22065807360
"POL","Poland",2020,52.9909,317650272256,47.3333,283735982080,5.6576,33914290176
"POL","Poland",2021,57.9107,393469394944,54.5349,370533105664,3.3758,22936289280
"POL","Poland",2022,61.7183,424730755072,60.6054,417072185344,1.1129,7658569728
"PRT","Portugal",1988,27.6367,15572504576,35.5627,20038610944,-7.926,-4466106368
"PRT","Portugal",1989,29.4652,17854164992,35.4037,21452554240,-5.9385,-3598389248
"PRT","Portugal",1990,29.1692,22960185344,35.8864,28247582720,-6.7172,-5287397376
"PRT","Portugal",1991,26.5476,23689342976,33.819,30177947648,-7.2715,-6488604672
"PRT","Portugal",1992,24.4587,26315597824,31.8486,34266585088,-7.3899,-7950987264
"PRT","Portugal",1993,23.6001,22422441984,30.5751,29049311232,-6.9749,-6626869248
"PRT","Portugal",1994,25.1336,25055309824,32.0438,31944022016,-6.9102,-6888712192
"PRT","Portugal",1995,26.7697,31620943872,33.1447,39151230976,-6.375,-7530287104
"PRT","Portugal",1996,26.5485,32556406784,33.6613,41278930944,-7.1129,-8722524160
"PRT","Portugal",1997,27.1541,31774838784,35.1508,41132257280,-7.9967,-9357418496
"PRT","Portugal",1998,27.3316,33876547584,36.4993,45239504896,-9.1676,-11362957312
"PRT","Portugal",1999,26.482,33756676096,36.8324,46950346752,-10.3504,-13193670656
"PRT","Portugal",2000,28.2046,33452144640,39.2484,46550614016,-11.0438,-13098469376
"PRT","Portugal",2001,27.4373,33364916224,37.6546,45789577216,-10.2173,-12424660992
"PRT","Portugal",2002,27.0734,36493692928,35.2349,47495077888,-8.1615,-11001384960
"PRT","Portugal",2003,27.3672,45217763328,33.7718,55799779328,-6.4046,-10582016000
"PRT","Portugal",2004,27.6671,52396449792,35.5375,67301752832,-7.8705,-14905303040
"PRT","Portugal",2005,27.0842,53424570368,35.8603,70735904768,-8.7762,-17311334400
"PRT","Portugal",2006,30.3574,63373037568,38.1896,79723356160,-7.8322,-16350318592
"PRT","Portugal",2007,31.1942,75020812288,38.7519,93196902400,-7.5577,-18176090112
"PRT","Portugal",2008,31.2611,82346811392,40.8147,107512512512,-9.5536,-25165701120
"PRT","Portugal",2009,27.2937,66778988544,34.199,83673808896,-6.9052,-16894820352
"PRT","Portugal",2010,30.0693,71598931968,37.714,89801908224,-7.6447,-18202976256
"PRT","Portugal",2011,34.4549,84455063552,38.6447,94725070848,-4.1898,-10270007296
"PRT","Portugal",2012,37.778,81685225472,38.2728,82755125248,-0.4948,-1069899776
"PRT","Portugal",2013,39.6065,89682534400,38.5079,87194992640,1.0986,2487541760
"PRT","Portugal",2014,40.216,92457304064,40.0663,92113305600,0.1496,343998464
"PRT","Portugal",2015,40.6151,80984129536,39.8758,79509938176,0.7393,1474191360
"PRT","Portugal",2016,40.2108,83005652992,39.0634,80637083648,1.1474,2368569344
"PRT","Portugal",2017,42.7243,94573527040,41.7149,92339159040,1.0094,2234368000
"PRT","Portugal",2018,43.4457,105274679296,42.983,104153546752,0.4627,1121132544
"PRT","Portugal",2019,43.5084,104414519296,43.0563,103329480704,0.4521,1085038592
"PRT","Portugal",2020,37.0468,84848918528,39.1907,89759219712,-2.1439,-4910301184
"PRT","Portugal",2021,41.6337,105742557184,44.4865,112987996160,-2.8527,-7245438976
"PRT","Portugal",2022,50.048,126093754368,52.5876,132491968512,-2.5395,-6398214144
"ROM","Romania",1990,16.7269,6397087744,26.1802,10012444672,-9.4533,-3615356928
"ROM","Romania",1991,17.6006,5078072832,21.5346,6213078528,-3.9339,-1135005696
"ROM","Romania",1992,27.7914,6981666816,36.1988,9093749760,-8.4074,-2112082944
"ROM","Romania",1993,23.0163,6067357184,27.9874,7377796096,-4.9711,-1310438912
"ROM","Romania",1994,24.9014,7488553984,26.9657,8109367808,-2.0644,-620813824
"ROM","Romania",1995,25.63,9593385984,30.6612,11476553728,-5.0311,-1883167744
"ROM","Romania",1996,26.4575,9772623872,34.3239,12678235136,-7.8664,-2905611264
"ROM","Romania",1997,28.1971,10031190016,35.0081,12454200320,-6.811,-2423010304
"ROM","Romania",1998,23.0155,9596560384,30.8233,12852123648,-7.8078,-3255563264
"ROM","Romania",1999,26.6618,9585766400,31.3119,11257603072,-4.65,-1671836672
"ROM","Romania",2000,21.5889,8042666496,26.9324,10033341440,-5.3436,-1990674944
"ROM","Romania",2001,22.106,8929729536,29.8226,12046884864,-7.7167,-3117155328
"ROM","Romania",2002,24.013,11061723136,29.6972,13680173056,-5.6842,-2618449920
"ROM","Romania",2003,24.2127,13996506112,31.9668,18478845952,-7.7541,-4482339840
"ROM","Romania",2004,25.7439,19301171200,34.8825,26152718336,-9.1386,-6851547136
"ROM","Romania",2005,24.5352,24155998208,34.8253,34287058944,-10.2901,-10131060736
"ROM","Romania",2006,24.7712,30226771968,36.9124,45041885184,-12.1412,-14815113216
"ROM","Romania",2007,24.7108,43142336512,38.7943,67730542592,-14.0835,-24588206080
"ROM","Romania",2008,26.1553,56055394304,39.0195,83625426944,-12.8641,-27570032640
"ROM","Romania",2009,26.0236,45307699200,32.4492,56494829568,-6.4256,-11187130368
"ROM","Romania",2010,31.6738,53854748672,38.1594,64882249728,-6.4856,-11027501056
"ROM","Romania",2011,35.2684,67931717632,40.8742,78729265152,-5.6058,-10797547520
"ROM","Romania",2012,35.7515,64042729472,40.7877,73064210432,-5.0362,-9021480960
"ROM","Romania",2013,40.2473,76385148928,41.1543,78106402816,-0.9069,-1721253888
"ROM","Romania",2014,41.4785,82838249472,41.9002,83680518144,-0.4217,-842268672
"ROM","Romania",2015,41.3495,73554075648,42.1717,75016626176,-0.8222,-1462550528
"ROM","Romania",2016,42.4171,78593540096,43.4769,80557359104,-1.0599,-1963819008
"ROM","Romania",2017,42.3343,88964374528,44.8218,94191828992,-2.4875,-5227454464
"ROM","Romania",2018,41.5417,101077737472,44.9289,109319282688,-3.3872,-8241545216
"ROM","Romania",2019,40.2002,100909645824,44.3029,111208079360,-4.1027,-10298433536
"ROM","Romania",2020,36.8766,92693864448,41.1825,103517495296,-4.306,-10823630848
"ROM","Romania",2021,40.6487,116013236224,46.3279,132221927424,-5.6792,-16208691200
"ROM","Romania",2022,42.5371,128147849216,49.4417,148948942848,-6.9047,-20801093632
"SER","Serbia, FR(Serbia/Montenegro)",1995,5.1657,869519744,8.2225,1384067840,-3.0569,-514548096
"SER","Serbia, FR(Serbia/Montenegro)",1996,11.2169,2447299840,17.9295,3911862272,-6.7126,-1464562432
"SER","Serbia, FR(Serbia/Montenegro)",1997,13.5249,3472726272,21.0327,5400470016,-7.5078,-1927743744
"SER","Serbia, FR(Serbia/Montenegro)",1998,18.7253,3643557888,23.5539,4583104000,-4.8286,-939546112
"SER","Serbia, FR(Serbia/Montenegro)",1999,10.7422,2082768128,15.3154,2969446400,-4.5732,-886678272
"SER","Serbia, FR(Serbia/Montenegro)",2000,8.783,603908096,13.7091,942619328,-4.9261,-338711232
"SER","Serbia, FR(Serbia/Montenegro)",2001,20.6874,2681202944,35.8604,4647702528,-15.173,-1966499584
"SER","Serbia, FR(Serbia/Montenegro)",2002,20.0942,3440308224,36.7722,6295732736,-16.678,-2855424512
"SER","Serbia, FR(Serbia/Montenegro)",2003,23.146,5203770368,38.0243,8548770816,-14.8783,-3345000448
"SER","Serbia, FR(Serbia/Montenegro)",2004,25.1366,6571202560,49.0932,12833921024,-23.9566,-6262718464
"SER","Serbia, FR(Serbia/Montenegro)",2005,27.965,7741607936,45.052,12471833600,-17.087,-4730225664
"SER","Serbia, FR(Serbia/Montenegro)",2006,29.4419,9563353088,47.466,15417940992,-18.0241,-5854587904
"SER","Serbia, FR(Serbia/Montenegro)",2007,27.2898,11781287936,48.3154,20858224640,-21.0255,-9076936704
"SER","Serbia, FR(Serbia/Montenegro)",2008,28.4431,14845675520,50.2363,26220470272,-21.7932,-11374794752
"SER","Serbia, FR(Serbia/Montenegro)",2009,26.3478,11899419648,39.674,17917945856,-13.3263,-6018526208
"SER","Serbia, FR(Serbia/Montenegro)",2010,32.2556,13489125376,44.4756,18599440384,-12.2199,-5110315008
"SER","Serbia, FR(Serbia/Montenegro)",2011,33.0018,16256083968,45.8072,22563780608,-12.8054,-6307696640
"SER","Serbia, FR(Serbia/Montenegro)",2012,35.8448,15524118528,49.626,21492658176,-13.7812,-5968539648
"SER","Serbia, FR(Serbia/Montenegro)",2013,39.8515,19285833728,48.0688,23262513152,-8.2173,-3976679424
"SER","Serbia, FR(Serbia/Montenegro)",2014,42.0775,19802611712,50.1539,23603525632,-8.0764,-3800913920
"SER","Serbia, FR(Serbia/Montenegro)",2015,45.1772,17915463680,52.2185,20707751936,-7.0413,-2792288256
"SER","Serbia, FR(Serbia/Montenegro)",2016,48.5171,19742896128,53.3429,21706657792,-4.8258,-1963761664
"SER","Serbia, FR(Serbia/Montenegro)",2017,50.4715,22297853952,57.0562,25206896640,-6.5847,-2909042688
"SER","Serbia, FR(Serbia/Montenegro)",2018,50.4346,25540397056,59.0603,29908529152,-8.6257,-4368132096
"SER","Serbia, FR(Serbia/Montenegro)",2019,51.0109,26277890048,60.9437,31394672640,-9.9328,-5116782592
"SER","Serbia, FR(Serbia/Montenegro)",2020,48.219,25727983616,56.5,30146402304,-8.2809,-4418418688
"SER","Serbia, FR(Serbia/Montenegro)",2021,54.4833,34369175552,62.2792,39286972416,-7.7959,-4917796864
"SER","Serbia, FR(Serbia/Montenegro)",2022,63.4696,40304300032,74.1668,47097217024,-10.6972,-6792916992
"SVK","Slovak Republic",1990,23.8135,3035595520,33.354,4251767296,-9.5406,-1216171776
"SVK","Slovak Republic",1991,41.5806,5934465536,46.262,6602608640,-4.6814,-668143104
"SVK","Slovak Republic",1992,63.2392,9799241728,69.8215,10819202048,-6.5823,-1019960320
"SVK","Slovak Republic",1993,52.4541,8665772032,59.7416,9869717504,-7.2875,-1203945472
"SVK","Slovak Republic",1994,55.3243,11155008512,53.0478,10695987200,2.2766,459021312
"SVK","Slovak Republic",1995,53.9263,13934638080,54.6255,14115313664,-0.6992,-180675584
"SVK","Slovak Republic",1996,49.2928,13765020672,62.5253,17460205568,-13.2325,-3695184896
"SVK","Slovak Republic",1997,53.609,14852919296,63.979,17726048256,-10.37,-2873128960
"SVK","Slovak Republic",1998,45.5169,13589532672,56.5532,16884532224,-11.0363,-3294999552
